"C12317","D-Allothreonine"
"C12324","3,5-Dihydroxyphenylacetyl-CoA"
"C12624","2-Hydroxy-6-ketononatrienedioate"
"C12838","trans-4-Carboxymethylenebut-2-en-4-olide"
"C14143","Adipyl-CoA"
"C14144","5-Carboxy-2-pentenoyl-CoA"
"C14145","(3S)-3-Hydroxyadipyl-CoA"
"C14179","Sulfoacetate"
"C14180","S-(Hydroxymethyl)glutathione"
"C14463","(R)-3-Hydroxy-3-methyl-2-oxopentanoate"
"C14610","(S)-5-Oxo-2,5-dihydrofuran-2-acetate"
"C15532","N-Acetyl-L-citrulline"
"C15607","3-Oxo-3-ureidopropanoate"
"C15668","1-Pyrroline"
"C15700","gamma-Glutamyl-gamma-aminobutyraldehyde"
"C15767","4-(L-gamma-Glutamylamino)butanoate"
"C15809","Iminoglycine"
"C15853","Dehydrospermidine"
"C15930","L-Galactonate"
"C16069","3-Sulfolactate"
"C16159","2-Formylglutarate"
"C16216","3-Oxostearoyl-CoA"
"C16268","Cyclopropanecarboxyl-CoA"
"C16272","3-Hydroxy-5-oxohexanoate"
"C16273","3-Hydroxy-5-oxohexanoyl-CoA"
"C16390","(S)-2-(Hydroxymethyl)glutarate"
"C16466","7-Methyl-3-oxo-6-octenoyl-CoA"
"C16468","(2E)-5-Methylhexa-2,4-dienoyl-CoA"
"C16469","3-Hydroxy-5-methylhex-4-enoyl-CoA"
"C16470","5-Methylhex-4-enoyl-CoA"
"C16471","5-Methyl-3-oxo-4-hexenoyl-CoA"
"C16579","trans-Homoaconitate"
"C16583","(R)-(Homo)2-citrate"
"C16588","2-Oxopimelate"
"C16589","2-Oxosuberate"
"C16590","7-Oxoheptanoic acid"
"C16597","(-)-threo-Iso(homo)2-citrate"
"C16598","(R)-(Homo)3-citrate"
"C16600","(-)-threo-Iso(homo)3-citrate"
"C16674","Formylisoglutamine"
"C17234","2-Aminobut-2-enoate"
"C17267","S-Sulfanylglutathione"
"C17366","(2S,5S)-trans-Carboxymethylproline"
"C17530","Methyl acetate"
"C18026","(2S)-Ethylmalonyl-CoA"
"C18028","L-Fucono-1,5-lactone"
"C18158","17-Oxosparteine"
"C18172","Carboxyspermidine"
"C18232","N-Formylmaleamic acid"
"C18318","cis,cis-2,4-Dihydroxy-5-methyl-6-oxo-2,4-hexadienoate"
"C18323","3-Methylfumaryl-CoA"
"C18324","(2S)-Methylsuccinyl-CoA"
"C18345","4-Carboxy-2-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate"
"C19033","Carbon disulfide"
"C19675","(R)-2,3-Dihydroxypropane-1-sulfonate"
"C19779","beta-Alaninamide"
"C19781","L-Prolinamide"
"C19809","(S)-Piperidine-2-carboxamide"
"C19813","threo-3-Hydroxy-D-aspartate"
"C19838","D-erythro-3-Hydroxyaspartate"
"C19907","Pyrrole"
"C19929","N-alpha-Acetyl-L-2,4-diaminobutyrate"
"C19935","Azide"
"C19945","3-Oxo-5,6-dehydrosuberyl-CoA"
"C20231","(Z)-3-Ureidoacrylate peracid"
"C20238","(2R)-Ethylmalonyl-CoA"
"C20240","(2Z,4Z)-2-Hydroxyhexa-2,4-dienoate"
"C20249","(Z)-3-Peroxyaminoacrylate"
"C20253","Aminoacrylate"
"C20254","Ureidoacrylate"
"C20258","(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate"
"C20277","(2R,3R)-3-Methylornithine"
"C20366","2-Oxo-3-(5-oxofuran-2-ylidene)propanoate"
"C20367","4-Nitro-6-oxohepta-2,4-dienedioate"
"C20413","3,5,7-Trioxododecanoyl-CoA"
"C20417","2,4-Dihydroxy-6-pentylbenzoate"
"C20447","2-Oxoglutaryl-CoA"
"C20462","5,7-Dihydroxy-2-methyl-4H-chromen-4-one"
"C20485","(4S)-4-Hydroxy-2-oxoglutarate"
"C20560","N1-(3-Aminopropyl)agmatine"
"C20581","cis-(Homo)2-aconitate"
"C20582","cis-(Homo)3-aconitate"
"C20657","meso-2,3-Butanediol"
"C20680","2-Dehydro-3-deoxy-L-galactonate"
"C20746","(3R)-Citramalyl-CoA"
"C20747","(R)-Malyl-CoA"
"C20776","N-Acetylaspartylglutamylglutamate"
"C20781","2,4-Diketo-3-deoxy-L-fuconate"
"C20844","(2Z,4S,5R)-2-Amino-4,5,6-trihydroxyhex-2-enoate"
"C20845","(4S,5R)-4,5,6-Trihydroxy-2-iminohexanoate"
"C20846","3-Oxo-3-ureidoisobutyrate"
"C20889","D-Galactaro-1,5-lactone"
"C20890","D-Glucaro-1,5-lactone"
"C20896","D-Galactaro-1,4-lactone"
