"R01519"," D-Gluconic acid <=>  H2O +  D-Glucono-1,5-lactone"
"R01520"," H+ +  D-Glucono-1,5-lactone <=>  beta-D-Glucose"
"R01538"," H2O +  2-Dehydro-3-deoxy-D-gluconate <=>  D-Gluconic acid"
"R01540"," H2O +  2-Dehydro-3-deoxy-D-gluconate <=>  D-Altronate"
"R01542"," H+ +  (4S)-4,6-Dihydroxy-2,5-dioxohexanoate <=>  2-Dehydro-3-deoxy-D-gluconate"
"R01544"," Ammonia +  2-Dehydro-3-deoxy-D-gluconate <=>  2-Amino-2-deoxy-D-gluconate"
"R01553"," Acetone +  Hydrogen cyanide <=>  Acetone cyanohydrin"
"R01556"," CoA +  Acetyl-maltose <=>  Acetyl-CoA +  Maltose"
"R01557"," alpha,alpha-Trehalose <=>  Maltose"
"R01559"," Succinate +  Oxalyl-CoA <=>  Succinyl-CoA +  Oxalate"
"R01574"," H+ +  D-Arabinono-1,4-lactone <=>  D-Arabinose"
"R01576"," Pyruvate +  D-Arabinose <=>  3-Deoxy-D-manno-octulosonate"
"R01577"," D-Ribulose <=>  D-Arabinose"
"R01579"," Ammonia +  D-Glutamate <=>  H2O +  D-Glutamine"
"R01583"," H2O +  5-Oxo-D-proline <=>  D-Glutamate"
"R01602"," beta-D-Glucose <=>  alpha-D-Glucose"
"R01604"," H+ +  Malonate <=>  H2O +  3-Oxopropanoate"
"R01608"," H+ +  3-Oxopropanoate <=>  3-Hydroxypropanoate"
"R01611"," H2O +  Propynoate <=>  3-Oxopropanoate"
"R01644"," H+ +  Succinate semialdehyde <=>  4-Hydroxybutanoic acid"
"R01645"," Pyruvate +  Succinate semialdehyde <=>  4-Hydroxy-2-oxo-heptanedioate"
"R01647"," 2,4-Dihydroxyhept-2-enedioate <=>  Pyruvate +  Succinate semialdehyde"
"R01648"," L-Glutamate +  Succinate semialdehyde <=>  2-Oxoglutarate +  4-Aminobutanoate"
"R01649"," CO2 +  Ammonia +  Acetate +  Succinate semialdehyde <=> 2 H2O +  2-(Acetamidomethylene)succinate"
"R01650"," H2O +  gamma-Amino-gamma-cyanobutanoate <=>  Ammonia +  Succinate semialdehyde +  Hydrogen cyanide"
"R01651"," CO2 +  H+ +  3-Methylbutanoyl-CoA <=>  CoA +  4-Methyl-2-oxopentanoate"
"R01652"," (2S)-2-Isopropyl-3-oxosuccinate <=>  CO2 +  4-Methyl-2-oxopentanoate"
"R01678"," D-Galactose +  alpha-D-Glucose <=>  H2O +  Lactose"
"R01681"," H+ +  Taurine <=>  H2O +  Hypotaurine"
"R01682"," CO2 +  Taurine <=>  L-Cysteate"
"R01683"," Pyruvate +  H+ +  Taurine <=>  H2O +  Tauropine"
"R01684"," L-Glutamate +  Sulfoacetaldehyde <=>  2-Oxoglutarate +  Taurine"
"R01686"," L-Ornithine +  Taurocyamine <=>  L-Arginine +  Taurine"
"R01689"," H+ +  2-Butenoate <=>  Butanoic acid"
"R01703","3 H2O +  CO2 +  Pentadecanal <=> 2 Hydrogen peroxide +  Hexadecanoic acid"
"R01704"," H+ +  Hexadecanoic acid <=>  H2O +  Hexadecanal"
"R01718"," D-Glucose +  alpha-D-Glucose <=>  H2O +  Isomaltose"
"R01735"," H+ +  (R)-Lactate <=>  H2O +  (R)-Lactaldehyde"
"R01736"," Glutathione +  (R)-Lactate <=>  H2O +  (R)-S-Lactoylglutathione"
"R01738"," H+ +  5-Dehydro-D-gluconate <=>  D-Gluconic acid"
"R01741"," 2-Keto-D-gluconic acid <=>  D-Gluconic acid"
"R01745"," H+ +  2-Hydroxy-3-oxopropanoate <=>  D-Glycerate"
"R01749"," H+ +  2-Hydroxy-3-oxosuccinate <=>  CO2 +  D-Glycerate"
"R01751"," CO2 +  D-Glycerate <=>  (R,R)-Tartaric acid"
"R01752"," H+ +  D-Glycerate <=>  H2O +  D-Glyceraldehyde"
"R01757"," H+ +  L-Arabinono-1,4-lactone <=>  L-Arabinose"
"R01758"," H+ +  L-Arabinose <=>  L-Arabitol"
"R01761"," L-Ribulose <=>  L-Arabinose"
"R01773"," H+ +  L-Aspartate 4-semialdehyde <=>  L-Homoserine"
"R01776"," CoA +  O-Acetyl-L-homoserine <=>  Acetyl-CoA +  L-Homoserine"
"R01777"," CoA +  O-Succinyl-L-homoserine <=>  Succinyl-CoA +  L-Homoserine"
"R01781"," H+ +  Glycolaldehyde <=>  Ethylene glycol"
"R01782"," Pyruvate +  Glycolaldehyde <=>  2-Dehydro-3-deoxy-D-xylonate"
"R01784"," Pyruvate +  Glycolaldehyde <=>  2-Dehydro-3-deoxy-L-arabinonate"
"R01850"," CoA +  Thioacetate <=>  Acetyl-CoA +  Hydrogen sulfide"
"R01867"," Succinate +  Orotate <=>  Fumarate +  (S)-Dihydroorotate"
"R01869"," H+ +  Orotate <=>  (S)-Dihydroorotate"
"R01874"," Ammonia +  Pyruvate +  Hydrogen sulfide <=>  H2O +  D-Cysteine"
"R01875"," Sulfite +  Glutathione disulfide +  Hydrogen sulfide <=> 2 Glutathione +  H+ +  Thiosulfate"
"R01878"," Ammonia +  Uridine <=>  H2O +  Cytidine"
"R01887"," Ammonia +  Glutamate <=> 2 H2O +  gamma-Amino-gamma-cyanobutanoate"
"R01895"," H+ +  D-Ribulose <=>  Ribitol"
"R01896"," H+ +  D-Xylulose <=>  Xylitol"
"R01898"," D-Lyxose <=>  D-Xylulose"
"R01900"," H2O +  cis-Aconitate <=>  Isocitrate"
"R01903"," H+ +  L-Xylulose <=>  L-Arabitol"
"R01905"," CO2 +  L-Xylulose <=>  3-Dehydro-L-gulonate"
"R01906"," L-Lyxose <=>  L-Xylulose"
"R01908"," CO2 +  Formyl-CoA <=>  Oxalyl-CoA"
"R01918"," Glutathione +  Spermidine <=>  H2O +  Glutathionylspermidine"
"R01919"," 1,3-Diaminopropane +  sym-Homospermidine <=>  Putrescine +  Spermidine"
"R01931"," Sulfite +  Thiocyanate <=>  Cyanide ion +  Thiosulfate"
"R01932"," 2-Hydroxyadipate <=>  H+ +  2-Oxoadipate"
"R01933"," CO2 +  H+ +  Glutaryl-CoA <=>  CoA +  2-Oxoadipate"
"R01934"," CO2 +  H+ +  2-Oxoadipate <=>  Homoisocitrate"
"R01936"," CO2 +  2-Oxoadipate <=>  Oxaloglutarate"
"R01937"," H2O +  H+ +  2-Aminomuconate <=>  Ammonia +  2-Oxoadipate"
"R01939"," L-Glutamate +  2-Oxoadipate <=>  2-Oxoglutarate +  L-2-Aminoadipate"
"R01975"," H+ +  Acetoacetyl-CoA <=>  (S)-3-Hydroxybutanoyl-CoA"
"R01978"," H2O +  Acetyl-CoA +  Acetoacetyl-CoA <=>  CoA +  (S)-3-Hydroxy-3-methylglutaryl-CoA"
"R01981"," H+ +  D-Galactarate <=>  H2O +  D-Galacturonate"
"R01983"," D-Tagaturonate <=>  D-Galacturonate"
"R01984"," H2O +  D-Galacturonolactone <=>  D-Galacturonate"
"R01987"," H2O +  4-Acetamidobutanoate <=>  Acetate +  4-Aminobutanoate"
"R01989"," L-Ornithine +  4-Guanidinobutanoate <=>  L-Arginine +  4-Aminobutanoate"
"R01990"," Urea +  4-Aminobutanoate <=>  H2O +  4-Guanidinobutanoate"
"R01992"," L-Histidine +  4-Aminobutanoate <=>  H2O +  Homocarnosine"
"R01993"," N-Carbamoyl-L-aspartate <=>  H2O +  (S)-Dihydroorotate"
"R02047"," H+ +  2-Methyl-3-oxopropanoate <=>  3-Hydroxy-2-methylpropanoate"
"R02050"," L-Alanine +  2-Methyl-3-oxopropanoate <=>  Pyruvate +  (R)-3-Amino-2-methylpropanoate"
"R02081","2 H+ +  (S)-3-Hydroxy-3-methylglutaryl-CoA <=>  CoA +  (R)-Mevalonate"
"R02083"," CoA +  3-Hydroxy-3-methylglutarate <=>  H2O +  (S)-3-Hydroxy-3-methylglutaryl-CoA"
"R02084"," Succinate +  (S)-3-Hydroxy-3-methylglutaryl-CoA <=>  Succinyl-CoA +  3-Hydroxy-3-methylglutarate"
"R02085"," H2O +  3-Methylglutaconyl-CoA <=>  (S)-3-Hydroxy-3-methylglutaryl-CoA"
"R02137"," D-Ribose +  Cytosine <=>  H2O +  Cytidine"
"R02139"," 3-Oxo-3-ureidopropanoate <=>  H2O +  Barbiturate"
"R02152"," CoA +  4-(beta-Acetylaminoethyl)imidazole <=>  Acetyl-CoA +  Histamine"
"R02201"," H+ +  delta1-Piperideine-2-carboxylate <=>  L-Pipecolate"
"R02205"," (S)-2,3,4,5-Tetrahydropyridine-2-carboxylate <=>  L-Pipecolate"
"R02243"," CO2 +  Itaconate <=>  cis-Aconitate"
"R02244"," cis-Aconitate <=>  trans-Aconitate"
"R02246"," H+ +  Mevaldate <=>  (R)-Mevalonate"
"R02257"," H+ +  (S)-Lactaldehyde <=>  Propane-1,2-diol"
"R02258"," H+ +  (S)-Lactaldehyde <=>  (S)-Propane-1,2-diol"
"R02261"," Pyruvate +  (S)-Lactaldehyde <=>  2-Dehydro-3-deoxy-L-rhamnonate"
"R02269"," 3-Ureidopropionate <=>  H2O +  5,6-Dihydrouracil"
"R02271"," L-Alanine +  4,5-Dioxopentanoate <=>  Pyruvate +  5-Aminolevulinate"
"R02272"," (S)-4-Amino-5-oxopentanoate <=>  5-Aminolevulinate"
"R02273"," Ammonia +  5-Aminopentanoate <=>  H2O +  5-Aminopentanamide"
"R02274"," L-Glutamate +  5-Oxopentanoate <=>  2-Oxoglutarate +  5-Aminopentanoate"
"R02276"," Acetate +  5-Aminopentanoate <=>  H2O +  5-Acetamidopentanoate"
"R02278"," H2O +  2,5-Dioxopentanoate <=>  2-Dehydro-3-deoxy-L-arabinonate"
"R02279"," H2O +  CO2 +  2,5-Dioxopentanoate <=>  5-Dehydro-4-deoxy-D-glucarate"
"R02280"," Ammonia +  2,5-Dioxopentanoate <=>  H2O +  1-Pyrroline-4-hydroxy-2-carboxylate"
"R02282"," L-Ornithine +  N-Acetyl-L-glutamate <=>  L-Glutamate +  N-Acetylornithine"
"R02283"," L-Glutamate +  N-Acetyl-L-glutamate 5-semialdehyde <=>  2-Oxoglutarate +  N-Acetylornithine"
"R02284"," N-Carbamoyl-L-aspartate <=>  H2O +  L-5-Carboxymethylhydantoin"
"R02285"," L-Glutamate +  Formamide <=>  H2O +  N-Formimino-L-glutamate"
"R02286"," Ammonia +  N-Formyl-L-glutamate <=>  H2O +  N-Formimino-L-glutamate"
"R02288"," N-Formimino-L-glutamate <=>  H2O +  4-Imidazolone-5-propanoate"
"R02293"," L-Alanine +  L-Aspartate 4-semialdehyde <=>  Pyruvate +  L-2,4-Diaminobutanoate"
"R02313"," L-Glutamate +  H+ +  L-2-Aminoadipate 6-semialdehyde <=>  H2O +  N6-(L-1,3-Dicarboxypropyl)-L-lysine"
"R02317"," L-2-Aminoadipate 6-semialdehyde <=>  H2O +  (S)-2,3,4,5-Tetrahydropyridine-2-carboxylate"
"R02343"," H+ +  Diacetyl <=>  Acetoin"
"R02344"," H+ +  Acetoin <=>  (S,S)-Butane-2,3-diol"
"R02359"," CO2 +  Ammonia +  Ethanol <=>  H2O +  Urethane"
"R02376"," H2O +  Propanal <=>  Propane-1,2-diol"
"R02377"," H+ +  Propanal <=>  Propane-1-ol"
"R02401"," H+ +  Glutarate <=>  H2O +  5-Oxopentanoate"
"R02407"," Succinate +  Itaconyl-CoA <=>  Succinyl-CoA +  Itaconate"
"R02408"," Ammonia +  Pyruvate +  Thiocysteine <=>  H2O +  L-Cystine"
"R02410"," D-Fructose +  Melibiose <=>  H2O +  Raffinose"
"R02419"," H2O +  Maleic acid <=>  (R)-Malate"
"R02422"," Urea +  (-)-Ureidoglycolate <=>  H2O +  Allantoate"
"R02423"," CO2 +  Ammonia +  (S)-Ureidoglycine <=>  H2O +  Allantoate"
"R02425"," Allantoate <=>  H2O +  (S)-Allantoin"
"R02427"," D-Xylonate <=>  H2O +  D-Xylonolactone"
"R02428"," D-Xylonate <=>  H2O +  D-Xylono-1,4-lactone"
"R02429"," H2O +  2-Dehydro-3-deoxy-D-xylonate <=>  D-Xylonate"
"R02433"," L-Glutamate +  3-Sulfopyruvate <=>  2-Oxoglutarate +  L-Cysteate"
"R02434"," H2O +  3-Sulfino-L-alanine <=>  H+ +  L-Cysteate"
"R02437"," L-Rhamnulose <=>  L-Rhamnose"
"R02438"," L-Rhamnofuranose <=>  L-Rhamnose"
"R02441"," H+ +  L-Ribulose <=>  L-Arabitol"
"R02454"," H+ +  D-Fructuronate <=>  D-Mannonate"
"R02455"," H+ +  D-Mannuronate <=>  D-Mannonate"
"R02458"," Urea +  D-Ornithine <=>  H2O +  D-Arginine"
"R02461"," (2R,4S)-2,4-Diaminopentanoate <=>  D-Ornithine"
"R02462"," H+ +  Hexadecanal <=>  1-Hexadecanol"
"R02466"," CO2 +  Hypotaurine <=>  3-Sulfino-L-alanine"
"R02471"," H+ +  (R)-4-Dehydropantoate <=>  (R)-Pantoate"
"R02474"," beta-Alanine +  (R)-Pantoate <=>  H2O +  Pantothenate"
"R02487"," CO2 +  Crotonoyl-CoA <=>  Glutaryl-CoA"
"R02490"," H2O +  Itaconyl-CoA <=>  Citramalyl-CoA"
"R02491"," H2O +  Itaconyl-CoA <=>  (3S)-Citramalyl-CoA"
"R02492"," H2O +  Nitrous oxide <=>  H+ + 2 Nitric oxide"
"R02508"," L-Cysteine +  O-Succinyl-L-homoserine <=>  Succinate +  Cystathionine"
"R02522"," H2O +  2-Dehydro-3-deoxy-L-arabinonate <=>  L-Arabinonate"
"R02526"," L-Arabinonate <=>  H2O +  L-Arabinono-1,4-lactone"
"R02527"," H+ +  Methylglyoxal <=>  (R)-Lactaldehyde"
"R02530"," Glutathione +  Methylglyoxal <=>  (R)-S-Lactoylglutathione"
"R02531"," H+ +  Methylglyoxal <=>  Lactaldehyde"
"R02544"," H+ +  Dihydroxyfumarate <=>  meso-Tartaric acid"
"R02545"," H+ +  2-Hydroxy-3-oxosuccinate <=>  meso-Tartaric acid"
"R02546"," meso-Tartaric acid <=>  (R,R)-Tartaric acid"
"R02547"," meso-Tartaric acid <=>  H2O +  trans-2,3-Epoxysuccinate"
"R02549"," H+ +  4-Aminobutanoate <=>  H2O +  4-Aminobutyraldehyde"
"R02555"," H+ +  D-Tagaturonate <=>  D-Altronate"
"R02601"," 4-Hydroxy-2-oxopentanoate <=>  H2O +  2-Hydroxy-2,4-pentadienoate"
"R02602"," CO2 +  2-Hydroxy-2,4-pentadienoate <=>  gamma-Oxalocrotonate"
"R02603"," H2O +  2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate <=>  Succinate +  2-Hydroxy-2,4-pentadienoate"
"R02604"," H2O +  2-Hydroxymuconate semialdehyde <=>  Formate +  2-Hydroxy-2,4-pentadienoate"
"R02618"," Ammonia +  H+ +  3-Sulfinylpyruvate <=>  H2O +  3-Sulfino-L-alanine"
"R02619"," L-Glutamate +  3-Sulfinylpyruvate <=>  2-Oxoglutarate +  3-Sulfino-L-alanine"
"R02637"," H+ +  (4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate <=>  3-Dehydro-L-gulonate"
"R02640"," H+ +  3-Dehydro-L-gulonate <=>  L-Gulonate"
"R02659"," H2O +  2-Dehydro-D-glucono-1,5-lactone <=>  2-Keto-D-gluconic acid"
"R02714"," D-Arabinonate <=>  H2O +  D-Arabinono-1,4-lactone"
"R02733"," Acetate +  LL-2,6-Diaminoheptanedioate <=>  H2O +  N6-Acetyl-LL-2,6-diaminoheptanedioate"
"R02734"," Succinate +  LL-2,6-Diaminoheptanedioate <=>  H2O +  N-Succinyl-LL-2,6-diaminoheptanedioate"
"R02735"," meso-2,6-Diaminoheptanedioate <=>  LL-2,6-Diaminoheptanedioate"
"R02752"," H2O +  5-Dehydro-4-deoxy-D-glucarate <=>  D-Glucarate"
"R02754"," Pyruvate +  2-Hydroxy-3-oxopropanoate <=>  5-Dehydro-4-deoxy-D-glucarate"
"R02762"," H+ +  2-Hydroxymuconate <=>  H2O +  2-Hydroxymuconate semialdehyde"
"R02763"," 3-Carboxy-2-hydroxymuconate semialdehyde <=>  CO2 +  2-Hydroxymuconate semialdehyde"
"R02764"," CoA +  Methylmalonate <=>  H2O +  (S)-Methylmalonyl-CoA"
"R02765"," (S)-Methylmalonyl-CoA <=>  (R)-Methylmalonyl-CoA"
"R02846"," Hydrogen sulfide +  3-Cyano-L-alanine <=>  Cyanide ion +  Cysteine"
"R02852"," 2,5-Diaminohexanoate <=>  D-Lysine"
"R02855"," H+ +  Diacetyl <=>  (R)-Acetoin"
"R02895"," Linatine <=>  L-Glutamine +  D-Proline"
"R02896"," H+ +  D-Sorbose <=>  D-Iditol"
"R02914"," H2O +  Urocanate <=>  4-Imidazolone-5-propanoate"
"R02925"," L-Sorbose <=>  D-Sorbitol"
"R02926"," D-Galactose +  D-Sorbitol <=>  H2O +  Melibiitol"
"R02928"," H+ +  D-Tagatose <=>  Galactitol"
"R02933"," L-Gulonate <=>  H2O +  L-Gulono-1,4-lactone"
"R02935"," H+ +  Oxalureate <=>  (-)-Ureidoglycolate"
"R02940"," H+ +  Propynoate <=>  H2O +  2-Propynal"
"R02946"," H+ +  (R)-Acetoin <=>  (R,R)-Butane-2,3-diol"
"R02948"," CO2 +  (R)-Acetoin <=>  (S)-2-Acetolactate"
"R02949"," (S)-Acetoin <=>  (R)-Acetoin"
"R02955"," Acetate +  (3S)-Citramalyl-CoA <=>  Acetyl-CoA +  Citramalate"
"R02957"," H+ +  D-Glucarate <=> 2 H2O +  D-Glucuronolactone"
"R02963"," H2O +  Propenoyl-CoA <=>  Lactoyl-CoA"
"R02988"," H+ +  2-Maleylacetate <=>  3-Oxoadipate"
"R02990"," Succinate +  3-Oxoadipyl-CoA <=>  Succinyl-CoA +  3-Oxoadipate"
"R02991"," 3-Oxoadipate <=>  H2O +  2-Oxo-2,3-dihydrofuran-5-acetate"
"R03012"," H+ +  L-Histidinal <=>  L-Histidinol"
"R03026"," H2O +  Crotonoyl-CoA <=>  (S)-3-Hydroxybutanoyl-CoA"
"R03027"," H2O +  Crotonoyl-CoA <=>  (R)-3-Hydroxybutanoyl-CoA"
"R03028"," CO2 +  Crotonoyl-CoA <=>  Glutaconyl-1-CoA"
"R03030"," Ammonia +  Crotonoyl-CoA <=>  L-3-Aminobutyryl-CoA"
"R03031"," Crotonoyl-CoA <=>  Vinylacetyl-CoA"
"R03032"," H2O +  2-Dehydro-3-deoxy-D-xylonate <=>  D-Arabinonate"
"R03033"," H2O +  2-Dehydro-3-deoxy-D-galactonate <=>  D-Galactonate"
"R03034"," D-Galactonate <=>  H2O +  D-Galactono-1,4-lactone"
"R03045"," H2O +  Propenoyl-CoA <=>  3-Hydroxypropionyl-CoA"
"R03046"," Ammonia +  Propenoyl-CoA <=>  beta-Alanyl-CoA"
"R03052"," 3-Hydroxy-3-methyl-2-oxobutanoic acid <=>  2-Acetolactate"
"R03069"," (2R,3S)-2,3-Dimethylmalate <=>  H2O +  2,3-Dimethylmaleate"
"R03070"," 2,3-Dimethylmaleate <=>  Methylitaconate"
"R03080"," H+ +  (R)-Lactaldehyde <=>  (R)-Propane-1,2-diol"
"R03081"," Pyruvate +  (R)-Lactaldehyde <=>  2-Dehydro-3-deoxy-D-fuconate"
"R03082"," H+ +  (R)-S-Lactoylglutathione <=>  Glutathione +  (R)-Lactaldehyde"
"R03102"," H+ +  L-2-Aminoadipate <=>  H2O +  L-2-Aminoadipate 6-semialdehyde"
"R03104"," H+ +  Mercaptopyruvate <=>  3-Mercaptolactate"
"R03105"," Pyruvate +  Thiosulfate <=>  Sulfite +  Mercaptopyruvate"
"R03106"," Pyruvate +  Thiocyanate <=>  Mercaptopyruvate +  Hydrogen cyanide"
"R03119"," H+ +  3-Hydroxypropanal <=>  Propane-1,3-diol"
"R03127"," CO2 +  2-Hydroxy-3-oxopropanoate <=>  Dihydroxyfumarate"
"R03128"," 2-Hydroxy-3-oxosuccinate <=>  Dihydroxyfumarate"
"R03131"," Acetate +  3-(Uracil-1-yl)-L-alanine <=>  Uracil +  O-Acetyl-L-serine"
"R03132"," Acetate +  S-Sulfo-L-cysteine <=>  Thiosulfate +  O-Acetyl-L-serine"
"R03153"," Acetate +  (3S)-Citramalyl-CoA <=>  Acetyl-CoA +  (S)-2-Methylmalate"
"R03154"," Succinate +  (3S)-Citramalyl-CoA <=>  Succinyl-CoA +  (S)-2-Methylmalate"
"R03158"," H2O +  3-Hydroxypropionyl-CoA <=>  CoA +  3-Hydroxypropanoate"
"R03163"," L-Fuculose <=>  6-Deoxy-L-galactose"
"R03165"," H2O +  Uroporphyrinogen III <=>  Hydroxymethylbilane"
"R03166"," H2O +  Uroporphyrinogen I <=>  Hydroxymethylbilane"
"R03177"," H+ +  4-Guanidinobutanoate <=>  H2O +  4-Guanidinobutanal"
"R03178"," CO2 +  4-Guanidinobutanal <=>  5-Guanidino-2-oxopentanoate"
"R03180"," Ammonia +  4-Guanidinobutanoate <=>  H2O +  4-Guanidinobutanamide"
"R03181"," 4-Fumarylacetoacetate <=>  4-Maleylacetoacetate"
"R03186"," Ascorbate +  Dehydroascorbate <=> 2 Monodehydroascorbate"
"R03188"," Ammonia +  N-Formyl-L-aspartate <=>  H2O +  N-Formimino-L-aspartate"
"R03197","4 CO2 +  Coproporphyrinogen III <=>  Uroporphyrinogen III"
"R03198"," H+ +  (R)-3,3-Dimethylmalate <=>  H2O +  (R)-4-Dehydropantoate"
"R03210"," CoA +  CO2 +  8-Amino-7-oxononanoate <=>  L-Alanine +  6-Carboxyhexanoyl-CoA"
"R03217"," Acetate +  L-Cystathionine <=>  L-Cysteine +  O-Acetyl-L-homoserine"
"R03248"," L-Glutamate +  5-Amino-2-oxopentanoic acid <=>  2-Oxoglutarate +  Ornithine"
"R03249"," H2O +  1-Pyrroline-2-carboxylate <=>  5-Amino-2-oxopentanoic acid"
"R03250"," H2O +  5-Guanidino-2-oxopentanoate <=>  Urea +  5-Amino-2-oxopentanoic acid"
"R03260"," Succinate +  L-Cystathionine <=>  L-Cysteine +  O-Succinyl-L-homoserine"
"R03266"," L-Glutamate +  4-Hydroxy-2-oxoglutarate <=>  2-Oxoglutarate +  4-Hydroxy-L-glutamate"
"R03275"," (3S,5S)-3,5-Diaminohexanoate <=>  (3S)-3,6-Diaminohexanoate"
"R03276"," (R)-3-Hydroxybutanoyl-CoA <=>  (S)-3-Hydroxybutanoyl-CoA"
"R03277"," 2-Dehydro-3-deoxy-D-glucarate <=>  Pyruvate +  2-Hydroxy-3-oxopropanoate"
"R03290"," H+ +  4-Oxoproline <=>  Hydroxyproline"
"R03291"," H+ +  L-1-Pyrroline-3-hydroxy-5-carboxylate <=>  Hydroxyproline"
"R03295"," L-1-Pyrroline-3-hydroxy-5-carboxylate <=>  Hydroxyproline"
"R03296"," cis-4-Hydroxy-D-proline <=>  Hydroxyproline"
"R03307"," 3-Carboxy-cis,cis-muconate <=>  2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate"
"R03308"," 3-Carboxy-cis,cis-muconate <=>  3-Carboxy-2,5-dihydro-5-oxofuran-2-acetate"
"R03314"," H2O +  (S)-1-Pyrroline-5-carboxylate <=>  L-Glutamate 5-semialdehyde"
"R03349"," Ammonia +  H+ +  (S)-5-Amino-3-oxohexanoic acid <=>  H2O +  (3S,5S)-3,5-Diaminohexanoate"
"R03352"," CoA +  3-Hydroxy-2-methylpropanoate <=>  H2O +  3-Hydroxy-2-methylpropanoyl-CoA"
"R03381"," H+ +  (R)-Methylmalonyl-CoA <=>  CoA +  (S)-Methylmalonate semialdehyde"
"R03444"," H2O +  (Z)-But-1-ene-1,2,4-tricarboxylate <=>  (R)-2-Hydroxybutane-1,2,4-tricarboxylate"
"R03470"," CO2 +  2-Oxo-2,3-dihydrofuran-5-acetate <=>  2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate"
"R03493"," H2O +  3-(4-Methylpent-3-en-1-yl)pent-2-enedioyl-CoA <=>  3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA"
"R03524"," Hydrogen sulfide +  3-Cyano-L-alanine <=>  L-Cysteine +  Hydrogen cyanide"
"R03534"," 2-Oxoglutarate <=>  2-Hydroxyglutarate"
"R03540"," H2O +  Maleamate <=>  Ammonia +  Maleic acid"
"R03542"," Ammonia +  Alanine <=> 2 H2O +  alpha-Aminopropiononitrile"
"R03544"," 1-Butanol <=>  H+ +  Butanal"
"R03546"," CO2 +  Carbamate <=>  H+ +  HCO3- +  Cyanate"
"R03616"," Glycerol +  Galactose <=>  H2O +  3-beta-D-Galactosyl-sn-glycerol"
"R03634"," D-Galactose +  Raffinose <=>  H2O +  Stachyose"
"R03635"," D-Fructose +  D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose <=>  H2O +  Stachyose"
"R03671"," H2O +  2-Dehydro-3-deoxy-D-fuconate <=>  D-Fuconate"
"R03688"," H2O +  2-Dehydro-3-deoxy-L-fuconate <=>  L-Fuconate"
"R03693"," H2O +  Mesaconate <=>  (S)-2-Methylmalate"
"R03694"," L-threo-3-Methylmalate <=>  H2O +  Mesaconate"
"R03695"," H2O +  2-Methylfumaryl-CoA <=>  CoA +  Mesaconate"
"R03696"," Ammonia +  Mesaconate <=>  L-threo-3-Methylaspartate"
"R03702"," Triacetate <=>  H2O +  Triacetate lactone"
"R03707"," H+ +  (S)-Acetoin <=>  (S,S)-Butane-2,3-diol"
"R03735"," H2O +  Oxaloacetate +  Lauroyl-CoA <=>  CoA +  (2S,3S)-2-Hydroxytridecane-1,2,3-tricarboxylate"
"R03758"," L-2-Amino-3-oxobutanoic acid <=>  CO2 +  Aminoacetone"
"R03759"," H+ +  Aminoacetone <=>  (R)-1-Aminopropan-2-ol"
"R03772"," L-Rhamnonate <=>  H2O +  L-Rhamnono-1,4-lactone"
"R03774"," H2O +  2-Dehydro-3-deoxy-L-rhamnonate <=>  L-Rhamnonate"
"R03777"," trans-Oct-2-enoyl-CoA <=>  Octanoyl-CoA"
"R03778"," CoA +  3-Oxodecanoyl-CoA <=>  Acetyl-CoA +  Octanoyl-CoA"
"R03801"," D-Glucose +  Cellotriose <=>  H2O +  Cellotetraose"
"R03802"," D-Glucose +  Cellotetraose <=>  H2O +  Cellopentaose"
"R03857"," 2-trans-Dodecenoyl-CoA <=>  Lauroyl-CoA"
"R03858"," CoA +  3-Oxotetradecanoyl-CoA <=>  Acetyl-CoA +  Lauroyl-CoA"
"R03859"," H2O +  2-Oxoglutarate +  Lauroyl-CoA <=>  CoA +  (3S,4S)-3-Hydroxytetradecane-1,3,4-tricarboxylate"
"R03868"," 3-Fumarylpyruvate <=>  Maleylpyruvate"
"R03869"," H+ +  Methylmalonate <=>  H2O +  (S)-Methylmalonate semialdehyde"
"R03870"," Urea +  Methylmalonate <=> 2 H2O +  5-Methylbarbiturate"
"R03884"," Acetate +  Glutaconyl-1-CoA <=>  Acetyl-CoA +  (E)-Glutaconate"
"R03887"," Ammonia +  gamma-Oxalocrotonate <=>  H2O +  2-Aminomuconate"
"R03889"," H+ +  2-Aminomuconate <=>  H2O +  2-Aminomuconate semialdehyde"
"R03892"," 3-Hydroxy-cis,cis-muconate <=>  2-Maleylacetate"
"R03893"," 2-Maleylacetate <=>  H2O +  cis-4-Carboxymethylenebut-2-en-4-olide"
"R03896"," H2O +  2-Methylmaleate <=>  (R)-2-Methylmalate"
"R03897"," D-threo-3-Methylmalate <=>  H2O +  2-Methylmaleate"
"R03898"," D-erythro-3-Methylmalate <=>  H2O +  2-Methylmaleate"
"R03908"," Methylitaconate <=>  2-Methyleneglutarate"
"R03925"," (R)(-)-Allantoin <=>  (S)-Allantoin"
"R03937"," 2-Hydroxyglutaryl-CoA <=>  H2O +  Glutaconyl-1-CoA"
